comp, swap, thresh, size, cpu_time, -->, time
600000, 0, 240, 61, 0.004691, -->, 0.007s
1870000, 0, -1, 61, 0.065547, -->, 0.070s
600000, 0, 240, 61, 0.005196, -->, 0.007s
1870000, 0, -1, 61, 0.066784, -->, 0.071s
600000, 0, 240, 61, 0.004452, -->, 0.006s
1870000, 0, -1, 61, 0.067582, -->, 0.072s
600000, 0, 240, 61, 0.003184, -->, 0.007s
1870000, 0, -1, 61, 0.065631, -->, 0.069s
 
590000, 0, 240, 60, 0.003331, -->, 0.007s
1840000, 0, -1, 60, 0.064093, -->, 0.068s
590000, 0, 240, 60, 0.003087, -->, 0.009s
1840000, 0, -1, 60, 0.064911, -->, 0.070s
590000, 0, 240, 60, 0.004000, -->, 0.006s
1840000, 0, -1, 60, 0.079544, -->, 0.084s
590000, 0, 240, 60, 0.003138, -->, 0.007s
1840000, 0, -1, 60, 0.065325, -->, 0.069s
590000, 0, 240, 60, 0.002484, -->, 0.007s
1840000, 0, -1, 60, 0.064917, -->, 0.069s
590000, 0, 240, 60, 0.003233, -->, 0.007s
1840000, 0, -1, 60, 0.065295, -->, 0.070s
590000, 0, 240, 60, 0.000926, -->, 0.006s
1840000, 0, -1, 60, 0.060772, -->, 0.066s
590000, 0, 240, 60, 0.003091, -->, 0.008s
1840000, 0, -1, 60, 0.063796, -->, 0.067s
590000, 0, 240, 60, 0.004515, -->, 0.007s
1840000, 0, -1, 60, 0.062924, -->, 0.068s
590000, 0, 240, 60, 0.004914, -->, 0.006s
1840000, 0, -1, 60, 0.064254, -->, 0.067s
 
580000, 0, 240, 59, 0.001832, -->, 0.007s
1820000, 0, -1, 59, 0.062507, -->, 0.066s
580000, 0, 240, 59, 0.005828, -->, 0.007s
1820000, 0, -1, 59, 0.063242, -->, 0.067s
580000, 0, 240, 59, 0.002126, -->, 0.006s
1820000, 0, -1, 59, 0.073795, -->, 0.077s
580000, 0, 240, 59, 0.003517, -->, 0.007s
1820000, 0, -1, 59, 0.062216, -->, 0.065s
580000, 0, 240, 59, 0.002280, -->, 0.007s
1820000, 0, -1, 59, 0.065118, -->, 0.068s
580000, 0, 240, 59, 0.001705, -->, 0.006s
1820000, 0, -1, 59, 0.065387, -->, 0.069s
580000, 0, 240, 59, 0.004546, -->, 0.007s
1820000, 0, -1, 59, 0.058590, -->, 0.064s
580000, 0, 240, 59, 0.003412, -->, 0.007s
1820000, 0, -1, 59, 0.061551, -->, 0.066s
580000, 0, 240, 59, 0.001416, -->, 0.006s
1820000, 0, -1, 59, 0.061103, -->, 0.066s
580000, 0, 240, 59, 0.002442, -->, 0.006s
1820000, 0, -1, 59, 0.062011, -->, 0.065s
 
570000, 0, 240, 58, 0.000972, -->, 0.007s
1790000, 0, -1, 58, 0.059087, -->, 0.064s
570000, 0, 240, 58, 0.004316, -->, 0.006s
1790000, 0, -1, 58, 0.063748, -->, 0.066s
570000, 0, 240, 58, 0.003281, -->, 0.006s
1790000, 0, -1, 58, 0.061515, -->, 0.066s
570000, 0, 240, 58, 0.003333, -->, 0.007s
1790000, 0, -1, 58, 0.069513, -->, 0.071s
570000, 0, 240, 58, 0.002955, -->, 0.007s
1790000, 0, -1, 58, 0.060154, -->, 0.066s
570000, 0, 240, 58, 0.002911, -->, 0.006s
1790000, 0, -1, 58, 0.062130, -->, 0.065s
570000, 0, 240, 58, 0.002613, -->, 0.006s
1790000, 0, -1, 58, 0.061842, -->, 0.066s
570000, 0, 240, 58, 0.004357, -->, 0.006s
1790000, 0, -1, 58, 0.059766, -->, 0.064s
570000, 0, 240, 58, 0.001338, -->, 0.006s
1790000, 0, -1, 58, 0.061649, -->, 0.065s
570000, 0, 240, 58, 0.000994, -->, 0.007s
1790000, 0, -1, 58, 0.064757, -->, 0.069s
 
560000, 0, 240, 57, 0.004192, -->, 0.011s
1760000, 0, -1, 57, 0.066943, -->, 0.069s
560000, 0, 240, 57, 0.003201, -->, 0.007s
1760000, 0, -1, 57, 0.061449, -->, 0.066s
560000, 0, 240, 57, 0.003442, -->, 0.006s
1760000, 0, -1, 57, 0.063014, -->, 0.068s
560000, 0, 240, 57, 0.004233, -->, 0.006s
1760000, 0, -1, 57, 0.059612, -->, 0.065s
560000, 0, 240, 57, 0.001079, -->, 0.006s
1760000, 0, -1, 57, 0.058889, -->, 0.065s
560000, 0, 240, 57, 0.002155, -->, 0.006s
1760000, 0, -1, 57, 0.065718, -->, 0.069s
560000, 0, 240, 57, 0.001062, -->, 0.006s
1760000, 0, -1, 57, 0.060706, -->, 0.065s
560000, 0, 240, 57, 0.004833, -->, 0.007s
1760000, 0, -1, 57, 0.058798, -->, 0.065s
560000, 0, 240, 57, 0.002535, -->, 0.006s
1760000, 0, -1, 57, 0.065566, -->, 0.071s
560000, 0, 240, 57, 0.002980, -->, 0.006s
1760000, 0, -1, 57, 0.062650, -->, 0.066s
 
550000, 0, 240, 56, 0.003577, -->, 0.008s
1720000, 0, -1, 56, 0.061424, -->, 0.064s
550000, 0, 240, 56, 0.002926, -->, 0.007s
1720000, 0, -1, 56, 0.061772, -->, 0.066s
550000, 0, 240, 56, 0.004457, -->, 0.006s
1720000, 0, -1, 56, 0.067191, -->, 0.070s
550000, 0, 240, 56, 0.001822, -->, 0.006s
1720000, 0, -1, 56, 0.064655, -->, 0.068s
550000, 0, 240, 56, 0.003254, -->, 0.009s
1720000, 0, -1, 56, 0.062911, -->, 0.065s
550000, 0, 240, 56, 0.003004, -->, 0.006s
1720000, 0, -1, 56, 0.065078, -->, 0.068s
550000, 0, 240, 56, 0.004942, -->, 0.007s
1720000, 0, -1, 56, 0.059672, -->, 0.065s
550000, 0, 240, 56, 0.005153, -->, 0.009s
1720000, 0, -1, 56, 0.060879, -->, 0.064s
550000, 0, 240, 56, 0.001652, -->, 0.006s
1720000, 0, -1, 56, 0.064500, -->, 0.066s
550000, 0, 240, 56, 0.002717, -->, 0.006s
1720000, 0, -1, 56, 0.065188, -->, 0.070s
 
540000, 0, 240, 55, 0.003068, -->, 0.007s
1700000, 0, -1, 55, 0.059087, -->, 0.064s
540000, 0, 240, 55, 0.002971, -->, 0.006s
1700000, 0, -1, 55, 0.061490, -->, 0.065s
540000, 0, 240, 55, 0.001277, -->, 0.006s
1700000, 0, -1, 55, 0.059610, -->, 0.063s
540000, 0, 240, 55, 0.003783, -->, 0.009s
1700000, 0, -1, 55, 0.059927, -->, 0.064s
540000, 0, 240, 55, 0.003561, -->, 0.006s
1700000, 0, -1, 55, 0.059082, -->, 0.061s
540000, 0, 240, 55, 0.001726, -->, 0.006s
1700000, 0, -1, 55, 0.065234, -->, 0.067s
540000, 0, 240, 55, 0.002342, -->, 0.007s
1700000, 0, -1, 55, 0.059058, -->, 0.063s
540000, 0, 240, 55, 0.002365, -->, 0.007s
1700000, 0, -1, 55, 0.065308, -->, 0.069s
540000, 0, 240, 55, 0.001883, -->, 0.006s
1700000, 0, -1, 55, 0.058077, -->, 0.061s
540000, 0, 240, 55, 0.002435, -->, 0.006s
1700000, 0, -1, 55, 0.057058, -->, 0.062s
 
530000, 0, 240, 54, 0.001750, -->, 0.006s
1670000, 0, -1, 54, 0.060375, -->, 0.065s
530000, 0, 240, 54, 0.004304, -->, 0.006s
1670000, 0, -1, 54, 0.056157, -->, 0.060s
530000, 0, 240, 54, 0.001474, -->, 0.006s
1670000, 0, -1, 54, 0.056122, -->, 0.060s
530000, 0, 240, 54, 0.001090, -->, 0.006s
1670000, 0, -1, 54, 0.060817, -->, 0.063s
530000, 0, 240, 54, 0.004269, -->, 0.006s
1670000, 0, -1, 54, 0.056345, -->, 0.060s
530000, 0, 240, 54, 0.000764, -->, 0.006s
1670000, 0, -1, 54, 0.058973, -->, 0.062s
530000, 0, 240, 54, 0.001220, -->, 0.006s
1670000, 0, -1, 54, 0.057196, -->, 0.061s
530000, 0, 240, 54, 0.001138, -->, 0.006s
1670000, 0, -1, 54, 0.056871, -->, 0.062s
530000, 0, 240, 54, 0.004257, -->, 0.006s
1670000, 0, -1, 54, 0.058677, -->, 0.062s
530000, 0, 240, 54, 0.000657, -->, 0.006s
1670000, 0, -1, 54, 0.064376, -->, 0.068s
 
520000, 0, 240, 53, 0.003610, -->, 0.008s
1640000, 0, -1, 53, 0.060394, -->, 0.064s
520000, 0, 240, 53, 0.004829, -->, 0.007s
1640000, 0, -1, 53, 0.054805, -->, 0.060s
520000, 0, 240, 53, 0.003940, -->, 0.006s
1640000, 0, -1, 53, 0.064626, -->, 0.067s
520000, 0, 240, 53, 0.004129, -->, 0.006s
1640000, 0, -1, 53, 0.059084, -->, 0.063s
520000, 0, 240, 53, 0.004091, -->, 0.006s
1640000, 0, -1, 53, 0.057937, -->, 0.062s
520000, 0, 240, 53, 0.001253, -->, 0.006s
1640000, 0, -1, 53, 0.060335, -->, 0.064s
520000, 0, 240, 53, 0.004001, -->, 0.007s
1640000, 0, -1, 53, 0.058735, -->, 0.063s
520000, 0, 240, 53, 0.004195, -->, 0.007s
1640000, 0, -1, 53, 0.058906, -->, 0.062s
520000, 0, 240, 53, 0.005043, -->, 0.008s
1640000, 0, -1, 53, 0.060772, -->, 0.065s
520000, 0, 240, 53, 0.004903, -->, 0.007s
1640000, 0, -1, 53, 0.060222, -->, 0.063s
 
510000, 0, 240, 52, 0.002823, -->, 0.007s
1600000, 0, -1, 52, 0.058724, -->, 0.063s
510000, 0, 240, 52, 0.002719, -->, 0.006s
1600000, 0, -1, 52, 0.060537, -->, 0.065s
510000, 0, 240, 52, 0.002605, -->, 0.006s
1600000, 0, -1, 52, 0.061388, -->, 0.065s
510000, 0, 240, 52, 0.002378, -->, 0.006s
1600000, 0, -1, 52, 0.053299, -->, 0.058s
510000, 0, 240, 52, 0.001067, -->, 0.006s
1600000, 0, -1, 52, 0.057292, -->, 0.061s
510000, 0, 240, 52, 0.001552, -->, 0.006s
1600000, 0, -1, 52, 0.053538, -->, 0.058s
510000, 0, 240, 52, 0.000628, -->, 0.006s
1600000, 0, -1, 52, 0.055308, -->, 0.060s
510000, 0, 240, 52, 0.001051, -->, 0.006s
1600000, 0, -1, 52, 0.053240, -->, 0.058s
510000, 0, 240, 52, 0.003883, -->, 0.008s
1600000, 0, -1, 52, 0.057728, -->, 0.061s
510000, 0, 240, 52, 0.004301, -->, 0.007s
1600000, 0, -1, 52, 0.058623, -->, 0.063s
 
500000, 0, 240, 51, 0.002694, -->, 0.006s
1570000, 0, -1, 51, 0.063001, -->, 0.068s
500000, 0, 240, 51, 0.004045, -->, 0.006s
1570000, 0, -1, 51, 0.055322, -->, 0.059s
500000, 0, 240, 51, 0.004789, -->, 0.007s
1570000, 0, -1, 51, 0.058042, -->, 0.063s
500000, 0, 240, 51, 0.000709, -->, 0.006s
1570000, 0, -1, 51, 0.060094, -->, 0.063s
500000, 0, 240, 51, 0.002969, -->, 0.006s
1570000, 0, -1, 51, 0.054585, -->, 0.059s
500000, 0, 240, 51, 0.004089, -->, 0.006s
1570000, 0, -1, 51, 0.057539, -->, 0.060s
500000, 0, 240, 51, 0.003416, -->, 0.006s
1570000, 0, -1, 51, 0.058723, -->, 0.061s
500000, 0, 240, 51, 0.003585, -->, 0.006s
1570000, 0, -1, 51, 0.059144, -->, 0.061s
500000, 0, 240, 51, 0.003093, -->, 0.007s
1570000, 0, -1, 51, 0.059650, -->, 0.064s
500000, 0, 240, 51, 0.002142, -->, 0.006s
1570000, 0, -1, 51, 0.057506, -->, 0.063s
 
490000, 0, 240, 50, 0.004179, -->, 0.007s
1530000, 0, -1, 50, 0.054404, -->, 0.059s
490000, 0, 240, 50, 0.001734, -->, 0.006s
1530000, 0, -1, 50, 0.056250, -->, 0.058s
490000, 0, 240, 50, 0.000351, -->, 0.006s
1530000, 0, -1, 50, 0.060102, -->, 0.065s
490000, 0, 240, 50, 0.001973, -->, 0.006s
1530000, 0, -1, 50, 0.057505, -->, 0.061s
490000, 0, 240, 50, 0.001787, -->, 0.006s
1530000, 0, -1, 50, 0.056536, -->, 0.060s
490000, 0, 240, 50, 0.001863, -->, 0.006s
1530000, 0, -1, 50, 0.058047, -->, 0.060s
490000, 0, 240, 50, 0.002820, -->, 0.006s
1530000, 0, -1, 50, 0.053740, -->, 0.057s
490000, 0, 240, 50, 0.001446, -->, 0.006s
1530000, 0, -1, 50, 0.054828, -->, 0.060s
490000, 0, 240, 50, 0.001493, -->, 0.006s
1530000, 0, -1, 50, 0.053585, -->, 0.056s
490000, 0, 240, 50, 0.002148, -->, 0.006s
1530000, 0, -1, 50, 0.053963, -->, 0.059s
 
480000, 0, 240, 49, 0.002414, -->, 0.006s
1490000, 0, -1, 49, 0.051922, -->, 0.057s
480000, 0, 240, 49, 0.000299, -->, 0.006s
1490000, 0, -1, 49, 0.051778, -->, 0.056s
480000, 0, 240, 49, 0.003445, -->, 0.006s
1490000, 0, -1, 49, 0.054654, -->, 0.057s
480000, 0, 240, 49, 0.003470, -->, 0.006s
1490000, 0, -1, 49, 0.051731, -->, 0.056s
480000, 0, 240, 49, 0.004711, -->, 0.007s
1490000, 0, -1, 49, 0.062809, -->, 0.065s
480000, 0, 240, 49, 0.003577, -->, 0.007s
1490000, 0, -1, 49, 0.053347, -->, 0.057s
480000, 0, 240, 49, 0.005212, -->, 0.007s
1490000, 0, -1, 49, 0.055722, -->, 0.058s
480000, 0, 240, 49, 0.003151, -->, 0.006s
1490000, 0, -1, 49, 0.054802, -->, 0.058s
480000, 0, 240, 49, 0.001745, -->, 0.006s
1490000, 0, -1, 49, 0.054312, -->, 0.059s
480000, 0, 240, 49, 0.001360, -->, 0.007s
1490000, 0, -1, 49, 0.054750, -->, 0.059s
 
470000, 0, 240, 48, 0.002954, -->, 0.006s
1440000, 0, -1, 48, 0.053279, -->, 0.056s
470000, 0, 240, 48, 0.002682, -->, 0.006s
1440000, 0, -1, 48, 0.053085, -->, 0.057s
470000, 0, 240, 48, 0.002852, -->, 0.006s
1440000, 0, -1, 48, 0.055058, -->, 0.057s
470000, 0, 240, 48, 0.003419, -->, 0.007s
1440000, 0, -1, 48, 0.050061, -->, 0.054s
470000, 0, 240, 48, 0.000444, -->, 0.006s
1440000, 0, -1, 48, 0.050820, -->, 0.056s
470000, 0, 240, 48, 0.001691, -->, 0.008s
1440000, 0, -1, 48, 0.057019, -->, 0.059s
470000, 0, 240, 48, 0.000132, -->, 0.006s
1440000, 0, -1, 48, 0.054628, -->, 0.058s
470000, 0, 240, 48, 0.002259, -->, 0.007s
1440000, 0, -1, 48, 0.052478, -->, 0.055s
470000, 0, 240, 48, 0.004108, -->, 0.006s
1440000, 0, -1, 48, 0.051649, -->, 0.056s
470000, 0, 240, 48, 0.000382, -->, 0.006s
1440000, 0, -1, 48, 0.054275, -->, 0.057s
 
460000, 0, 240, 47, 0.002395, -->, 0.006s
1420000, 0, -1, 47, 0.049392, -->, 0.054s
460000, 0, 240, 47, 0.000200, -->, 0.005s
1420000, 0, -1, 47, 0.051713, -->, 0.057s
460000, 0, 240, 47, 0.000972, -->, 0.006s
1420000, 0, -1, 47, 0.048958, -->, 0.053s
460000, 0, 240, 47, 0.002939, -->, 0.005s
1420000, 0, -1, 47, 0.047763, -->, 0.052s
460000, 0, 240, 47, 0.001973, -->, 0.005s
1420000, 0, -1, 47, 0.050280, -->, 0.053s
460000, 0, 240, 47, 0.003647, -->, 0.005s
1420000, 0, -1, 47, 0.052245, -->, 0.055s
460000, 0, 240, 47, 0.003783, -->, 0.006s
1420000, 0, -1, 47, 0.048314, -->, 0.053s
460000, 0, 240, 47, 0.002151, -->, 0.005s
1420000, 0, -1, 47, 0.051114, -->, 0.054s
460000, 0, 240, 47, 0.002978, -->, 0.005s
1420000, 0, -1, 47, 0.051526, -->, 0.056s
460000, 0, 240, 47, 0.002218, -->, 0.005s
1420000, 0, -1, 47, 0.050902, -->, 0.054s
 
450000, 0, 240, 46, 0.001276, -->, 0.006s
1390000, 0, -1, 46, 0.051331, -->, 0.055s
450000, 0, 240, 46, 0.001672, -->, 0.005s
1390000, 0, -1, 46, 0.048554, -->, 0.052s
450000, 0, 240, 46, 0.002423, -->, 0.005s
1390000, 0, -1, 46, 0.058503, -->, 0.060s
450000, 0, 240, 46, 0.003586, -->, 0.006s
1390000, 0, -1, 46, 0.049880, -->, 0.056s
450000, 0, 240, 46, 0.002195, -->, 0.006s
1390000, 0, -1, 46, 0.052447, -->, 0.058s
450000, 0, 240, 46, 0.000646, -->, 0.006s
1390000, 0, -1, 46, 0.048059, -->, 0.053s
450000, 0, 240, 46, 0.000941, -->, 0.005s
1390000, 0, -1, 46, 0.052706, -->, 0.055s
450000, 0, 240, 46, 0.003333, -->, 0.005s
1390000, 0, -1, 46, 0.050766, -->, 0.055s
450000, 0, 240, 46, 0.002148, -->, 0.005s
1390000, 0, -1, 46, 0.049411, -->, 0.054s
450000, 0, 240, 46, 0.000400, -->, 0.006s
1390000, 0, -1, 46, 0.047674, -->, 0.052s
 
440000, 0, 240, 45, 0.002806, -->, 0.006s
1360000, 0, -1, 45, 0.048049, -->, 0.055s
440000, 0, 240, 45, 0.000933, -->, 0.005s
1360000, 0, -1, 45, 0.048033, -->, 0.052s
440000, 0, 240, 45, 0.002249, -->, 0.007s
1360000, 0, -1, 45, 0.051790, -->, 0.057s
440000, 0, 240, 45, 0.000093, -->, 0.006s
1360000, 0, -1, 45, 0.051392, -->, 0.054s
440000, 0, 240, 45, 0.002799, -->, 0.006s
1360000, 0, -1, 45, 0.048930, -->, 0.054s
440000, 0, 240, 45, 0.001771, -->, 0.005s
1360000, 0, -1, 45, 0.053154, -->, 0.057s
440000, 0, 240, 45, 0.001848, -->, 0.005s
1360000, 0, -1, 45, 0.049191, -->, 0.055s
440000, 0, 240, 45, 0.001436, -->, 0.005s
1360000, 0, -1, 45, 0.048906, -->, 0.053s
440000, 0, 240, 45, 0.002575, -->, 0.006s
1360000, 0, -1, 45, 0.050143, -->, 0.052s
440000, 0, 240, 45, 0.000130, -->, 0.005s
1360000, 0, -1, 45, 0.048513, -->, 0.051s
 
430000, 0, 240, 44, 0.001615, -->, 0.006s
1320000, 0, -1, 44, 0.047702, -->, 0.051s
430000, 0, 240, 44, 0.001439, -->, 0.005s
1320000, 0, -1, 44, 0.049766, -->, 0.053s
430000, 0, 240, 44, 0.002665, -->, 0.005s
1320000, 0, -1, 44, 0.050737, -->, 0.053s
430000, 0, 240, 44, 0.002094, -->, 0.005s
1320000, 0, -1, 44, 0.046231, -->, 0.048s
430000, 0, 240, 44, 0.000267, -->, 0.005s
1320000, 0, -1, 44, 0.048349, -->, 0.052s
430000, 0, 240, 44, 0.002124, -->, 0.005s
1320000, 0, -1, 44, 0.050045, -->, 0.053s
430000, 0, 240, 44, 0.003614, -->, 0.005s
1320000, 0, -1, 44, 0.047833, -->, 0.050s
430000, 0, 240, 44, 0.002895, -->, 0.005s
1320000, 0, -1, 44, 0.047253, -->, 0.051s
430000, 0, 240, 44, 0.001624, -->, 0.006s
1320000, 0, -1, 44, 0.048901, -->, 0.054s
430000, 0, 240, 44, 0.002074, -->, 0.005s
1320000, 0, -1, 44, 0.046155, -->, 0.052s
 
420000, 0, 240, 43, 0.001908, -->, 0.005s
1290000, 0, -1, 43, 0.045168, -->, 0.050s
420000, 0, 240, 43, 0.002097, -->, 0.005s
1290000, 0, -1, 43, 0.045446, -->, 0.049s
420000, 0, 240, 43, 0.001857, -->, 0.005s
1290000, 0, -1, 43, 0.050392, -->, 0.052s
420000, 0, 240, 43, 0.000144, -->, 0.005s
1290000, 0, -1, 43, 0.045100, -->, 0.048s
420000, 0, 240, 43, 0.002908, -->, 0.005s
1290000, 0, -1, 43, 0.051722, -->, 0.056s
420000, 0, 240, 43, 0.000901, -->, 0.005s
1290000, 0, -1, 43, 0.044702, -->, 0.049s
420000, 0, 240, 43, 0.002373, -->, 0.005s
1290000, 0, -1, 43, 0.042993, -->, 0.048s
420000, 0, 240, 43, 0.003453, -->, 0.005s
1290000, 0, -1, 43, 0.043597, -->, 0.049s
420000, 0, 240, 43, 0.000410, -->, 0.005s
1290000, 0, -1, 43, 0.048781, -->, 0.053s
420000, 0, 240, 43, 0.001429, -->, 0.005s
1290000, 0, -1, 43, 0.048704, -->, 0.052s
 
410000, 0, 240, 42, 0.000590, -->, 0.005s
1250000, 0, -1, 42, 0.047411, -->, 0.050s
410000, 0, 240, 42, 0.001630, -->, 0.005s
1250000, 0, -1, 42, 0.045384, -->, 0.048s
410000, 0, 240, 42, 0.000000, -->, 0.005s
1250000, 0, -1, 42, 0.047239, -->, 0.051s
410000, 0, 240, 42, 0.002700, -->, 0.006s
1250000, 0, -1, 42, 0.049722, -->, 0.053s
410000, 0, 240, 42, 0.003524, -->, 0.005s
1250000, 0, -1, 42, 0.046850, -->, 0.051s
410000, 0, 240, 42, 0.001751, -->, 0.005s
1250000, 0, -1, 42, 0.045394, -->, 0.049s
410000, 0, 240, 42, 0.001849, -->, 0.005s
1250000, 0, -1, 42, 0.045960, -->, 0.050s
410000, 0, 240, 42, 0.002077, -->, 0.006s
1250000, 0, -1, 42, 0.045215, -->, 0.050s
410000, 0, 240, 42, 0.001587, -->, 0.007s
1250000, 0, -1, 42, 0.047201, -->, 0.053s
410000, 0, 240, 42, 0.000759, -->, 0.005s
1250000, 0, -1, 42, 0.043922, -->, 0.048s
 
400000, 0, 240, 41, 0.002161, -->, 0.006s
1210000, 0, -1, 41, 0.044611, -->, 0.047s
400000, 0, 240, 41, 0.004391, -->, 0.006s
1210000, 0, -1, 41, 0.043376, -->, 0.047s
400000, 0, 240, 41, 0.002143, -->, 0.005s
1210000, 0, -1, 41, 0.046254, -->, 0.048s
400000, 0, 240, 41, 0.000598, -->, 0.006s
1210000, 0, -1, 41, 0.045603, -->, 0.048s
400000, 0, 240, 41, 0.000316, -->, 0.005s
1210000, 0, -1, 41, 0.047815, -->, 0.050s
400000, 0, 240, 41, 0.001286, -->, 0.005s
1210000, 0, -1, 41, 0.045362, -->, 0.047s
400000, 0, 240, 41, 0.000898, -->, 0.005s
1210000, 0, -1, 41, 0.044680, -->, 0.049s
400000, 0, 240, 41, 0.002121, -->, 0.005s
1210000, 0, -1, 41, 0.046475, -->, 0.049s
400000, 0, 240, 41, 0.002892, -->, 0.005s
1210000, 0, -1, 41, 0.042660, -->, 0.047s
400000, 0, 240, 41, 0.002318, -->, 0.007s
1210000, 0, -1, 41, 0.047507, -->, 0.053s
 
390000, 0, 240, 40, 0.003024, -->, 0.005s
1160000, 0, -1, 40, 0.041557, -->, 0.047s
390000, 0, 240, 40, 0.002331, -->, 0.005s
1160000, 0, -1, 40, 0.042605, -->, 0.048s
390000, 0, 240, 40, 0.000322, -->, 0.005s
1160000, 0, -1, 40, 0.048921, -->, 0.052s
390000, 0, 240, 40, 0.003258, -->, 0.005s
1160000, 0, -1, 40, 0.039395, -->, 0.045s
390000, 0, 240, 40, 0.000719, -->, 0.006s
1160000, 0, -1, 40, 0.043857, -->, 0.046s
390000, 0, 240, 40, 0.000109, -->, 0.005s
1160000, 0, -1, 40, 0.044492, -->, 0.047s
390000, 0, 240, 40, 0.003087, -->, 0.005s
1160000, 0, -1, 40, 0.046635, -->, 0.049s
390000, 0, 240, 40, 0.000000, -->, 0.005s
1160000, 0, -1, 40, 0.042935, -->, 0.047s
390000, 0, 240, 40, 0.002678, -->, 0.005s
1160000, 0, -1, 40, 0.043042, -->, 0.048s
390000, 0, 240, 40, 0.001550, -->, 0.005s
1160000, 0, -1, 40, 0.041450, -->, 0.045s
 
380000, 0, 240, 39, 0.000000, -->, 0.005s
1130000, 0, -1, 39, 0.047150, -->, 0.050s
380000, 0, 240, 39, 0.002379, -->, 0.005s
1130000, 0, -1, 39, 0.042873, -->, 0.045s
380000, 0, 240, 39, 0.000180, -->, 0.005s
1130000, 0, -1, 39, 0.041068, -->, 0.046s
380000, 0, 240, 39, 0.001731, -->, 0.005s
1130000, 0, -1, 39, 0.042087, -->, 0.045s
380000, 0, 240, 39, 0.001143, -->, 0.006s
1130000, 0, -1, 39, 0.044169, -->, 0.046s
380000, 0, 240, 39, 0.000176, -->, 0.005s
1130000, 0, -1, 39, 0.041162, -->, 0.044s
380000, 0, 240, 39, 0.004362, -->, 0.006s
1130000, 0, -1, 39, 0.043411, -->, 0.047s
380000, 0, 240, 39, 0.002217, -->, 0.005s
1130000, 0, -1, 39, 0.042639, -->, 0.045s
380000, 0, 240, 39, 0.000000, -->, 0.005s
1130000, 0, -1, 39, 0.040323, -->, 0.044s
380000, 0, 240, 39, 0.000000, -->, 0.006s
1130000, 0, -1, 39, 0.041860, -->, 0.044s
 
370000, 0, 240, 38, 0.002744, -->, 0.005s
1090000, 0, -1, 38, 0.041956, -->, 0.044s
370000, 0, 240, 38, 0.001171, -->, 0.005s
1090000, 0, -1, 38, 0.040939, -->, 0.043s
370000, 0, 240, 38, 0.001262, -->, 0.005s
1090000, 0, -1, 38, 0.039838, -->, 0.045s
370000, 0, 240, 38, 0.002677, -->, 0.005s
1090000, 0, -1, 38, 0.039352, -->, 0.042s
370000, 0, 240, 38, 0.000114, -->, 0.005s
1090000, 0, -1, 38, 0.038972, -->, 0.044s
370000, 0, 240, 38, 0.002489, -->, 0.005s
1090000, 0, -1, 38, 0.042059, -->, 0.045s
370000, 0, 240, 38, 0.000000, -->, 0.010s
1090000, 0, -1, 38, 0.042261, -->, 0.047s
370000, 0, 240, 38, 0.002144, -->, 0.005s
1090000, 0, -1, 38, 0.038783, -->, 0.044s
370000, 0, 240, 38, 0.001481, -->, 0.006s
1090000, 0, -1, 38, 0.044719, -->, 0.046s
370000, 0, 240, 38, 0.000477, -->, 0.005s
1090000, 0, -1, 38, 0.041063, -->, 0.044s
 
360000, 0, 240, 37, 0.001458, -->, 0.005s
1050000, 0, -1, 37, 0.041426, -->, 0.046s
360000, 0, 240, 37, 0.003244, -->, 0.006s
1050000, 0, -1, 37, 0.038329, -->, 0.042s
360000, 0, 240, 37, 0.000149, -->, 0.005s
1050000, 0, -1, 37, 0.040360, -->, 0.043s
360000, 0, 240, 37, 0.001019, -->, 0.005s
1050000, 0, -1, 37, 0.037783, -->, 0.042s
360000, 0, 240, 37, 0.000000, -->, 0.004s
1050000, 0, -1, 37, 0.040152, -->, 0.044s
360000, 0, 240, 37, 0.003075, -->, 0.005s
1050000, 0, -1, 37, 0.039467, -->, 0.042s
360000, 0, 240, 37, 0.000403, -->, 0.004s
1050000, 0, -1, 37, 0.042014, -->, 0.046s
360000, 0, 240, 37, 0.003181, -->, 0.005s
1050000, 0, -1, 37, 0.039139, -->, 0.043s
360000, 0, 240, 37, 0.003628, -->, 0.006s
1050000, 0, -1, 37, 0.038420, -->, 0.042s
360000, 0, 240, 37, 0.002790, -->, 0.005s
1050000, 0, -1, 37, 0.039463, -->, 0.042s
 
350000, 0, 240, 36, 0.002985, -->, 0.005s
1000000, 0, -1, 36, 0.038295, -->, 0.043s
350000, 0, 240, 36, 0.000000, -->, 0.004s
1000000, 0, -1, 36, 0.036235, -->, 0.041s
350000, 0, 240, 36, 0.002871, -->, 0.005s
1000000, 0, -1, 36, 0.039735, -->, 0.042s
350000, 0, 240, 36, 0.000000, -->, 0.005s
1000000, 0, -1, 36, 0.036414, -->, 0.041s
350000, 0, 240, 36, 0.002480, -->, 0.005s
1000000, 0, -1, 36, 0.041856, -->, 0.044s
350000, 0, 240, 36, 0.000392, -->, 0.006s
1000000, 0, -1, 36, 0.039918, -->, 0.043s
350000, 0, 240, 36, 0.001006, -->, 0.005s
1000000, 0, -1, 36, 0.037551, -->, 0.042s
350000, 0, 240, 36, 0.000000, -->, 0.005s
1000000, 0, -1, 36, 0.035724, -->, 0.041s
350000, 0, 240, 36, 0.002122, -->, 0.006s
1000000, 0, -1, 36, 0.036359, -->, 0.041s
